6696481	OFFICIAL 100Climbs No54 Boltby Bank	1237.0	160.6	MAX_GRAD_BAD	13.0	0:02:01	length - 1237m gain - 161m max grad. - 26% av. grad. - 13.0% leader time - 0:02:01	<5% - 204m (16%) 5 > 10% - 203m (16%) 10 > 15% - 187m (15%) 15 > 20% - 473m (38%) 20 > 25% - 73m (6%) >25% - 73m (6%)
6690966	OFFICIAL 100Climbs No40 Shibden Wall	889.5	130.0	MAX_GRAD_BAD	14.6	0:04:02	length - 890m gain - 130m max grad. - 22% av. grad. - 14.6% leader time - 0:04:02	<5% - 0m (0%) 5 > 10% - 129m (15%) 10 > 15% - 267m (30%) 15 > 20% - 402m (45%) 20 > 25% - 71m (8%) >25% - 0m (0%)
6665281	OFFICIAL 100Climbs No2 Weston Hill	1583.3	163.79999	MAX_GRAD_BAD	10.3	0:05:13	length - 1583m gain - 164m max grad. - 18% av. grad. - 10.3% leader time - 0:05:13	<5% - 144m (9%) 5 > 10% - 464m (29%) 10 > 15% - 768m (48%) 15 > 20% - 181m (11%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6674408	OFFICIAL 100Climbs No64 Cairn o' Mount	3298.0	323.4	MAX_GRAD_BAD	9.8	0:11:38	length - 3298m gain - 323m max grad. - 19% av. grad. - 9.8% leader time - 0:11:38	<5% - 187m (6%) 5 > 10% - 1665m (50%) 10 > 15% - 1259m (38%) 15 > 20% - 184m (6%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6681373	OFFICIAL 100Climbs No38 Jiggers Bank	2698.7	122.2	MAX_GRAD_BAD	4.5	0:05:25	length - 2699m gain - 122m max grad. - 11% av. grad. - 4.5% leader time - 0:05:25	<5% - 1479m (55%) 5 > 10% - 1111m (41%) 10 > 15% - 74m (3%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6697363	OFFICIAL 100Climbs No99 The Bwlch	5871.0	299.80002	MAX_GRAD_BAD	5.1	0:13:32	length - 5871m gain - 300m max grad. - 10% av. grad. - 5.1% leader time - 0:13:32	<5% - 2043m (35%) 5 > 10% - 3793m (65%) 10 > 15% - 35m (1%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6691007	OFFICIAL 100Climbs No57 The Stang	3790.4	247.60004	MAX_GRAD_BAD	6.5	0:07:57	length - 3790m gain - 248m max grad. - 22% av. grad. - 6.5% leader time - 0:07:57	<5% - 1527m (40%) 5 > 10% - 1086m (29%) 10 > 15% - 794m (21%) 15 > 20% - 250m (7%) 20 > 25% - 109m (3%) >25% - 0m (0%)
6670984	OFFICIAL 100Climbs No91 Bwlch-y-Groes	2957.3	368.6	MAX_GRAD_BAD	12.5	0:13:16	length - 2957m gain - 369m max grad. - 21% av. grad. - 12.5% leader time - 0:13:16	<5% - 225m (8%) 5 > 10% - 466m (16%) 10 > 15% - 1324m (45%) 15 > 20% - 850m (29%) 20 > 25% - 73m (2%) >25% - 0m (0%)
6681185	OFFICIAL 100Climbs No60 Peth Bank	1664.1	136.6	MAX_GRAD_BAD	8.2	0:04:31	length - 1664m gain - 137m max grad. - 18% av. grad. - 8.2% leader time - 0:04:31	<5% - 240m (14%) 5 > 10% - 1021m (61%) 10 > 15% - 232m (14%) 15 > 20% - 148m (9%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6670929	OFFICIAL 100Climbs No96 Bryn Du	5437.5	270.4	MAX_GRAD_BAD	5.0	0:13:54	length - 5438m gain - 270m max grad. - 15% av. grad. - 5.0% leader time - 0:13:54	<5% - 2485m (46%) 5 > 10% - 2226m (41%) 10 > 15% - 690m (13%) 15 > 20% - 37m (1%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6688073	OFFICIAL 100Climbs No46 Oxnop Scar	4029.1	236.79999	MAX_GRAD_BAD	5.9	0:10:32	length - 4029m gain - 237m max grad. - 22% av. grad. - 5.9% leader time - 0:10:32	<5% - 2102m (52%) 5 > 10% - 922m (23%) 10 > 15% - 707m (18%) 15 > 20% - 217m (5%) 20 > 25% - 73m (2%) >25% - 0m (0%)
6688008	OFFICIAL 100Climbs No48 Langcliffe Scar	2038.5	170.8	MAX_GRAD_BAD	8.4	0:06:27	length - 2039m gain - 171m max grad. - 21% av. grad. - 8.4% leader time - 0:06:27	<5% - 734m (36%) 5 > 10% - 506m (25%) 10 > 15% - 316m (15%) 15 > 20% - 436m (21%) 20 > 25% - 36m (2%) >25% - 0m (0%)
6665368	OFFICIAL 100Climbs No7 Challacombe	1310.7	164.59999	MAX_GRAD_BAD	12.6	0:05:07	length - 1311m gain - 165m max grad. - 20% av. grad. - 12.6% leader time - 0:05:07	<5% - 207m (16%) 5 > 10% - 276m (21%) 10 > 15% - 192m (15%) 15 > 20% - 629m (48%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6678141	OFFICIAL 100Climbs No62 Chapel Fell	3957.6	327.0	MAX_GRAD_BAD	8.3	0:13:11	length - 3958m gain - 327m max grad. - 19% av. grad. - 8.3% leader time - 0:13:11	<5% - 1170m (30%) 5 > 10% - 1033m (26%) 10 > 15% - 1304m (33%) 15 > 20% - 441m (11%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6681219	OFFICIAL 100Climbs No59 Crawleyside	6130.5	272.8	MAX_GRAD_BAD	4.4	0:14:22	length - 6131m gain - 273m max grad. - 17% av. grad. - 4.4% leader time - 0:14:22	<5% - 3552m (58%) 5 > 10% - 1496m (24%) 10 > 15% - 908m (15%) 15 > 20% - 148m (2%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6665343	OFFICIAL 100Climbs No3 Crowcombe Combe	1260.7	186.8	MAX_GRAD_BAD	14.8	0:06:10	length - 1261m gain - 187m max grad. - 21% av. grad. - 14.8% leader time - 0:06:10	<5% - 38m (3%) 5 > 10% - 77m (6%) 10 > 15% - 384m (30%) 15 > 20% - 595m (47%) 20 > 25% - 145m (11%) >25% - 0m (0%)
6665364	OFFICIAL 100Climbs No6 Exmoor Forest	11141.1	425.2	MAX_GRAD_BAD	3.8	0:23:42	length - 11141m gain - 425m max grad. - 13% av. grad. - 3.8% leader time - 0:23:42	<5% - 7639m (69%) 5 > 10% - 3019m (27%) 10 > 15% - 455m (4%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6671093	OFFICIAL 100Climbs No89 The Road to Hell	11160.3	366.19998	MAX_GRAD_BAD	3.3	0:25:27	length - 11160m gain - 366m max grad. - 18% av. grad. - 3.3% leader time - 0:25:27	<5% - 7244m (65%) 5 > 10% - 2590m (23%) 10 > 15% - 966m (9%) 15 > 20% - 334m (3%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6697054	OFFICIAL 100Climbs No63 Mennock Pass	11440.5	331.59998	MAX_GRAD_BAD	2.9	0:20:53	length - 11441m gain - 332m max grad. - 15% av. grad. - 2.9% leader time - 0:20:53	<5% - 8761m (77%) 5 > 10% - 2134m (19%) 10 > 15% - 541m (5%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6671074	OFFICIAL 100Climbs No87 Moel Arthur	2271.6	219.20001	MAX_GRAD_BAD	9.6	0:07:34	length - 2272m gain - 219m max grad. - 22% av. grad. - 9.6% leader time - 0:07:34	<5% - 309m (14%) 5 > 10% - 1061m (47%) 10 > 15% - 528m (23%) 15 > 20% - 332m (15%) 20 > 25% - 36m (2%) >25% - 0m (0%)
6690955	OFFICIAL 100Climbs No44 Halifax Lane	1650.9	189.40001	MAX_GRAD_BAD	11.5	0:06:09	length - 1651m gain - 189m max grad. - 19% av. grad. - 11.5% leader time - 0:06:09	<5% - 143m (9%) 5 > 10% - 432m (26%) 10 > 15% - 753m (46%) 15 > 20% - 290m (18%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6697031	OFFICIAL 100Climbs No68 Rest and be Thankfull	4199.0	255.6	MAX_GRAD_BAD	6.1	0:11:06	length - 4199m gain - 256m max grad. - 15% av. grad. - 6.1% leader time - 0:11:06	<5% - 1640m (39%) 5 > 10% - 2020m (48%) 10 > 15% - 490m (12%) 15 > 20% - 38m (1%) 20 > 25% - 0m (0%) >25% - 0m (0%)
6665361	OFFICIAL 100Climbs No4 Porlock	6087.4	384.59998	MAX_GRAD_BAD	6.3	0:18:47	length - 6087m gain - 385m max grad. - 25% av. grad. - 6.3% leader time - 0:18:47	<5% - 3064m (50%) 5 > 10% - 1085m (18%) 10 > 15% - 1228m (20%) 15 > 20% - 587m (10%) 20 > 25% - 72m (1%) >25% - 35m (1%)
6670845	OFFICIAL 100Climbs No92 Ffordd Penllech	333.2	54.200005	MAX_GRAD_BAD	16.3	0:01:15	length - 333m gain - 54m max grad. - 32% av. grad. - 16.3% leader time - 0:01:15	<5% - 44m (13%) 5 > 10% - 38m (11%) 10 > 15% - 37m (11%) 15 > 20% - 72m (22%) 20 > 25% - 73m (22%) >25% - 37m (11%)
6670867	OFFICIAL 100Climbs No100 Constitution Hill	289.0	55.8	MAX_GRAD_BAD	19.3	0:01:20	length - 289m gain - 56m max grad. - 25% av. grad. - 19.3% leader time - 0:01:20	<5% - 0m (0%) 5 > 10% - 38m (13%) 10 > 15% - 0m (0%) 15 > 20% - 108m (37%) 20 > 25% - 71m (25%) >25% - 37m (13%)
10870771	OFFICIAL 100Climbs No 101 Gold Hill	148.2	32.0	MAX_GRAD_BAD	21.5	0:00:25	length - 148m gain - 32m max grad. - 67% av. grad. - 21.5% leader time - 0:00:25	<5% - 81m (55%) 5 > 10% - 0m (0%) 10 > 15% - 0m (0%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 38m (25%)
16290579	OFFICIAL 100Climbs No102 Zig Zag Hill	2209.3	110.5	MAX_GRAD_BAD	5.0	0:04:31	length - 2209m gain - 111m max grad. - 12% av. grad. - 5.0% leader time - 0:04:31	<5% - 1040m (47%) 5 > 10% - 777m (35%) 10 > 15% - 295m (13%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16290817	OFFICIAL 100Climbs No103 Park Hill	1805.1	132.7	MAX_GRAD_BAD	7.4	0:04:39	length - 1805m gain - 133m max grad. - 11% av. grad. - 7.4% leader time - 0:04:39	<5% - 247m (14%) 5 > 10% - 1347m (75%) 10 > 15% - 211m (12%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16290476	OFFICIAL 100Climbs No104 Frocester Hill	3084.0	189.5	MAX_GRAD_BAD	6.1	0:08:10	length - 3084m gain - 190m max grad. - 11% av. grad. - 6.1% leader time - 0:08:10	<5% - 1233m (40%) 5 > 10% - 1325m (43%) 10 > 15% - 458m (15%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16290484	OFFICIAL 100Climbs No105 Bushcombe Lane	1330.1	150.5	MAX_GRAD_BAD	11.3	0:05:04	length - 1330m gain - 151m max grad. - 19% av. grad. - 11.3% leader time - 0:05:04	<5% - 135m (10%) 5 > 10% - 466m (35%) 10 > 15% - 397m (30%) 15 > 20% - 294m (22%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16290493	OFFICIAL 100Climbs No106 Haresfield Beacon	2248.6	190.5	MAX_GRAD_BAD	8.5	0:07:25	length - 2249m gain - 191m max grad. - 28% av. grad. - 8.5% leader time - 0:07:25	<5% - 597m (27%) 5 > 10% - 673m (30%) 10 > 15% - 707m (31%) 15 > 20% - 85m (4%) 20 > 25% - 44m (2%) >25% - 53m (2%)
16290863	OFFICIAL 100Climbs No107 Symonds Yat	1833.7	112.0	MAX_GRAD_BAD	6.1	0:04:39	length - 1834m gain - 112m max grad. - 24% av. grad. - 6.1% leader time - 0:04:39	<5% - 829m (45%) 5 > 10% - 726m (40%) 10 > 15% - 110m (6%) 15 > 20% - 62m (3%) 20 > 25% - 106m (6%) >25% - 0m (0%)
16290886	OFFICIAL 100Climbs No108 Shaft Road	1250.0	98.7	MAX_GRAD_BAD	7.9	0:03:13	length - 1250m gain - 99m max grad. - 17% av. grad. - 7.9% leader time - 0:03:13	<5% - 411m (33%) 5 > 10% - 472m (38%) 10 > 15% - 205m (16%) 15 > 20% - 162m (13%) 20 > 25% - 0m (0%) >25% - 0m (0%)
8027337	Another 100 Greatest Cycling Climbs - No 109	97.7	16.599998	MAX_GRAD_BAD	16.6	0:00:16	length - 98m gain - 17m max grad. - 20% av. grad. - 16.6% leader time - 0:00:16	<5% - 0m (0%) 5 > 10% - 0m (0%) 10 > 15% - 36m (37%) 15 > 20% - 37m (38%) 20 > 25% - 0m (0%) >25% - 0m (0%)
2183219	OFFICIAL 100Climbs No110 Countisbury Hill	3233.03	290.0	MAX_GRAD_BAD	9.0	0:11:31	length - 3233m gain - 290m max grad. - 20% av. grad. - 9.0% leader time - 0:11:31	<5% - 625m (19%) 5 > 10% - 1229m (38%) 10 > 15% - 1107m (34%) 15 > 20% - 237m (7%) 20 > 25% - 36m (1%) >25% - 0m (0%)
16290927	OFFICIAL 100Climbs No111 Millook	921.9	80.3	MAX_GRAD_BAD	8.7	0:03:40	length - 922m gain - 80m max grad. - 14% av. grad. - 8.7% leader time - 0:03:40	<5% - 198m (21%) 5 > 10% - 388m (42%) 10 > 15% - 336m (36%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16290651	OFFICIAL 100Climbs No112 Clovelly	442.9	68.5	MAX_GRAD_BAD	15.5	0:02:39	length - 443m gain - 69m max grad. - 20% av. grad. - 15.5% leader time - 0:02:39	<5% - 0m (0%) 5 > 10% - 58m (13%) 10 > 15% - 45m (10%) 15 > 20% - 232m (52%) 20 > 25% - 48m (11%) >25% - 0m (0%)
16290770	OFFICIAL 100Climbs No113 Bishop's Wood	545.3	70.299995	MAX_GRAD_BAD	12.9	0:01:40	length - 545m gain - 70m max grad. - 23% av. grad. - 12.9% leader time - 0:01:40	<5% - 0m (0%) 5 > 10% - 111m (20%) 10 > 15% - 136m (25%) 15 > 20% - 89m (16%) 20 > 25% - 122m (22%) >25% - 0m (0%)
16290703	OFFICIAL 100Climbs No114 Talland Hill	957.7	94.6	MAX_GRAD_BAD	9.9	0:04:08	length - 958m gain - 95m max grad. - 21% av. grad. - 9.9% leader time - 0:04:08	<5% - 132m (14%) 5 > 10% - 219m (23%) 10 > 15% - 368m (38%) 15 > 20% - 107m (11%) 20 > 25% - 63m (7%) >25% - 0m (0%)
16298353	OFFICIAL 100Climbs No124 Watson's Hill	596.5	30.000004	MAX_GRAD_BAD	5.0	0:01:06	length - 597m gain - 30m max grad. - 8% av. grad. - 5.0% leader time - 0:01:06	<5% - 234m (39%) 5 > 10% - 333m (56%) 10 > 15% - 0m (0%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16298393	OFFICIAL 100Climbs No125 Beacon Hill	1263.3	65.0	MAX_GRAD_BAD	5.0	0:02:40	length - 1263m gain - 65m max grad. - 10% av. grad. - 5.0% leader time - 0:02:40	<5% - 403m (32%) 5 > 10% - 766m (61%) 10 > 15% - 0m (0%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16406819	OFFICIAL 100Climbs No198 Bungalow	4489.7	289.3	MAX_GRAD_BAD	6.4	0:12:24	length - 4490m gain - 289m max grad. - 14% av. grad. - 6.4% leader time - 0:12:24	<5% - 798m (18%) 5 > 10% - 3344m (74%) 10 > 15% - 348m (8%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16406831	OFFICIAL 100Climbs No199 Injebreck Hill	5433.8	293.1	MAX_GRAD_BAD	5.4	0:15:59	length - 5434m gain - 293m max grad. - 15% av. grad. - 5.4% leader time - 0:15:59	<5% - 3312m (61%) 5 > 10% - 790m (15%) 10 > 15% - 1280m (24%) 15 > 20% - 52m (1%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16406844	OFFICIAL 100Climbs No200 Snaefell Mountain	12478.7	417.0	MAX_GRAD_BAD	3.3	0:22:28	length - 12479m gain - 417m max grad. - 16% av. grad. - 3.3% leader time - 0:22:28	<5% - 8914m (71%) 5 > 10% - 2586m (21%) 10 > 15% - 892m (7%) 15 > 20% - 59m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16299664	OFFICIAL 100Climbs No126 Mam Nick	1992.1	191.29999	MAX_GRAD_BAD	9.6	0:06:06	length - 1992m gain - 191m max grad. - 14% av. grad. - 9.6% leader time - 0:06:06	<5% - 67m (3%) 5 > 10% - 1124m (56%) 10 > 15% - 801m (40%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16299707	OFFICIAL 100Climbs No127 Beeley Moor	3852.5	222.1	MAX_GRAD_BAD	5.7	0:08:48	length - 3853m gain - 222m max grad. - 9% av. grad. - 5.7% leader time - 0:08:48	<5% - 1257m (33%) 5 > 10% - 2518m (65%) 10 > 15% - 0m (0%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16299756	OFFICIAL 100Climbs No128 Burbage Moor	3574.9	255.49998	MAX_GRAD_BAD	7.1	0:10:07	length - 3575m gain - 255m max grad. - 17% av. grad. - 7.1% leader time - 0:10:07	<5% - 706m (20%) 5 > 10% - 2252m (63%) 10 > 15% - 485m (14%) 15 > 20% - 132m (4%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16299882	OFFICIAL 100Climbs No129 Slack Hill	1345.8	114.999985	MAX_GRAD_BAD	8.5	0:04:21	length - 1346m gain - 115m max grad. - 14% av. grad. - 8.5% leader time - 0:04:21	<5% - 206m (15%) 5 > 10% - 599m (45%) 10 > 15% - 470m (35%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16299913	OFFICIAL 100Climbs No130 Axe Edge	3776.3	163.20001	MAX_GRAD_BAD	4.3	0:08:29	length - 3776m gain - 163m max grad. - 9% av. grad. - 4.3% leader time - 0:08:29	<5% - 1833m (49%) 5 > 10% - 1855m (49%) 10 > 15% - 0m (0%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16335420	OFFICIAL 100Climbs No131 Larkstone Lane	1909.4	122.500015	MAX_GRAD_BAD	6.2	0:05:34	length - 1909m gain - 123m max grad. - 17% av. grad. - 6.2% leader time - 0:05:34	<5% - 688m (36%) 5 > 10% - 507m (27%) 10 > 15% - 337m (18%) 15 > 20% - 282m (15%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16335445	OFFICIAL 100Climbs No132 Gun Hill	2404.9	148.70001	MAX_GRAD_BAD	6.2	0:05:33	length - 2405m gain - 149m max grad. - 15% av. grad. - 6.2% leader time - 0:05:33	<5% - 1170m (49%) 5 > 10% - 750m (31%) 10 > 15% - 450m (19%) 15 > 20% - 35m (1%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16335473	OFFICIAL 100Climbs No133 The Wrekin	1662.4	47.59999	MAX_GRAD_BAD	2.7	0:03:51	length - 1662m gain - 48m max grad. - 14% av. grad. - 2.7% leader time - 0:03:51	<5% - 1296m (78%) 5 > 10% - 182m (11%) 10 > 15% - 184m (11%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16335494	OFFICIAL 100Climbs No134 Asterton Bank	991.5	163.19998	MAX_GRAD_BAD	16.5	0:05:29	length - 992m gain - 163m max grad. - 22% av. grad. - 16.5% leader time - 0:05:29	<5% - 55m (6%) 5 > 10% - 45m (5%) 10 > 15% - 115m (12%) 15 > 20% - 349m (35%) 20 > 25% - 372m (38%) >25% - 0m (0%)
16335618	OFFICIAL 100Climbs No135 Clee Hill	3345.9	180.09998	MAX_GRAD_BAD	5.4	0:08:31	length - 3346m gain - 180m max grad. - 12% av. grad. - 5.4% leader time - 0:08:31	<5% - 1569m (47%) 5 > 10% - 1363m (41%) 10 > 15% - 394m (12%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16335637	OFFICIAL 100Climbs No136 Edge Hill	1115.1	107.0	MAX_GRAD_BAD	9.6	0:03:00	length - 1115m gain - 107m max grad. - 15% av. grad. - 9.6% leader time - 0:03:00	<5% - 114m (10%) 5 > 10% - 339m (30%) 10 > 15% - 662m (59%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
8194814	OFFICIAL 100Climbs No152 Yad Moss	15612.2	309.90002	MAX_GRAD_BAD	2.0	0:28:17	length - 15612m gain - 310m max grad. - 16% av. grad. - 2.0% leader time - 0:28:17	<5% - 12754m (82%) 5 > 10% - 2601m (17%) 10 > 15% - 161m (1%) 15 > 20% - 39m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16337567	OFFICIAL 100Climbs No153 Cuthbert's Hill	2751.0	147.19998	MAX_GRAD_BAD	5.4	0:07:09	length - 2751m gain - 147m max grad. - 11% av. grad. - 5.4% leader time - 0:07:09	<5% - 1102m (40%) 5 > 10% - 1549m (56%) 10 > 15% - 100m (4%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16337663	OFFICIAL 100Climbs No154 Peat Hill	3547.7	259.59998	MAX_GRAD_BAD	7.3	0:10:29	length - 3548m gain - 260m max grad. - 15% av. grad. - 7.3% leader time - 0:10:29	<5% - 754m (21%) 5 > 10% - 2004m (56%) 10 > 15% - 790m (22%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16337692	OFFICIAL 100Climbs No155 Unthank Bank	2997.0	185.79999	MAX_GRAD_BAD	6.2	0:07:53	length - 2997m gain - 186m max grad. - 17% av. grad. - 6.2% leader time - 0:07:53	<5% - 1318m (44%) 5 > 10% - 1026m (34%) 10 > 15% - 465m (16%) 15 > 20% - 188m (6%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16337830	OFFICIAL 100Climbs No156 High Knowes	3792.0	197.29999	MAX_GRAD_BAD	5.2	0:11:49	length - 3792m gain - 197m max grad. - 13% av. grad. - 5.2% leader time - 0:11:49	<5% - 1426m (38%) 5 > 10% - 2161m (57%) 10 > 15% - 194m (5%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16337895	OFFICIAL 100Climbs No157 Cragpit Hill	5023.9	205.7	MAX_GRAD_BAD	4.1	0:10:48	length - 5024m gain - 206m max grad. - 18% av. grad. - 4.1% leader time - 0:10:48	<5% - 2913m (58%) 5 > 10% - 1734m (35%) 10 > 15% - 292m (6%) 15 > 20% - 85m (2%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16337947	OFFICIAL 100Climbs No158 Ryal's Hill	2721.6	111.7	MAX_GRAD_BAD	4.1	0:05:37	length - 2722m gain - 112m max grad. - 12% av. grad. - 4.1% leader time - 0:05:37	<5% - 1899m (70%) 5 > 10% - 379m (14%) 10 > 15% - 351m (13%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16398509	OFFICIAL 100Climbs No159 Silverhills	2260.0	117.1	MAX_GRAD_BAD	5.2	0:05:11	length - 2260m gain - 117m max grad. - 11% av. grad. - 5.2% leader time - 0:05:11	<5% - 1082m (48%) 5 > 10% - 1078m (48%) 10 > 15% - 99m (4%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16400083	OFFICIAL 100Climbs No171 Pym Chair	1457.3	157.70001	MAX_GRAD_BAD	10.8	0:05:25	length - 1457m gain - 158m max grad. - 19% av. grad. - 10.8% leader time - 0:05:25	<5% - 169m (12%) 5 > 10% - 486m (33%) 10 > 15% - 546m (37%) 15 > 20% - 228m (16%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16400114	OFFICIAL 100Climbs No172 Knott Hill Lane	1841.9	123.8	MAX_GRAD_BAD	6.7	0:05:37	length - 1842m gain - 124m max grad. - 17% av. grad. - 6.7% leader time - 0:05:37	<5% - 438m (24%) 5 > 10% - 1028m (56%) 10 > 15% - 238m (13%) 15 > 20% - 41m (2%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16291064	OFFICIAL 100Climbs No173 Chew Road	2601.7	245.1	MAX_GRAD_BAD	9.4	0:10:57	length - 2602m gain - 245m max grad. - 16% av. grad. - 9.4% leader time - 0:10:57	<5% - 380m (15%) 5 > 10% - 935m (36%) 10 > 15% - 1212m (47%) 15 > 20% - 55m (2%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16400137	OFFICIAL 100Climbs No174 Crown Point	2993.1	138.4	MAX_GRAD_BAD	4.6	0:07:49	length - 2993m gain - 138m max grad. - 11% av. grad. - 4.6% leader time - 0:07:49	<5% - 1230m (41%) 5 > 10% - 1457m (49%) 10 > 15% - 306m (10%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16400735	OFFICIAL 100Climbs No175 Whalley Nab	1274.8	129.2	MAX_GRAD_BAD	10.1	0:04:07	length - 1275m gain - 129m max grad. - 24% av. grad. - 10.1% leader time - 0:04:07	<5% - 340m (27%) 5 > 10% - 371m (29%) 10 > 15% - 257m (20%) 15 > 20% - 222m (17%) 20 > 25% - 73m (6%) >25% - 0m (0%)
14302965	OFFICIAL 100Climbs No176 Newton Fell	3396.4	227.69998	MAX_GRAD_BAD	6.7	0:08:30	length - 3396m gain - 228m max grad. - 14% av. grad. - 6.7% leader time - 0:08:30	<5% - 1205m (35%) 5 > 10% - 1392m (41%) 10 > 15% - 773m (23%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16400803	OFFICIAL 100Climbs No177 White Shaw Moss	2185.1	224.00002	MAX_GRAD_BAD	10.3	0:08:52	length - 2185m gain - 224m max grad. - 21% av. grad. - 10.3% leader time - 0:08:52	<5% - 260m (12%) 5 > 10% - 1097m (50%) 10 > 15% - 469m (21%) 15 > 20% - 269m (12%) 20 > 25% - 52m (2%) >25% - 0m (0%)
16400854	OFFICIAL 100Climbs No178 Bank House Moor	2201.8	221.2	MAX_GRAD_BAD	10.0	0:08:24	length - 2202m gain - 221m max grad. - 19% av. grad. - 10.0% leader time - 0:08:24	<5% - 397m (18%) 5 > 10% - 891m (40%) 10 > 15% - 498m (23%) 15 > 20% - 416m (19%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16401101	OFFICIAL 100Climbs No179 Kiln Bank Cross	1802.1	174.00002	MAX_GRAD_BAD	9.7	0:06:31	length - 1802m gain - 174m max grad. - 17% av. grad. - 9.7% leader time - 0:06:31	<5% - 478m (27%) 5 > 10% - 400m (22%) 10 > 15% - 713m (40%) 15 > 20% - 211m (12%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16401141	OFFICIAL 100Climbs No180 Cold Fell	3727.4	166.20001	MAX_GRAD_BAD	4.5	0:08:15	length - 3727m gain - 166m max grad. - 12% av. grad. - 4.5% leader time - 0:08:15	<5% - 2299m (62%) 5 > 10% - 994m (27%) 10 > 15% - 435m (12%) 15 > 20% - 0m (0%) 20 > 25% - 0m (0%) >25% - 0m (0%)
16401176	OFFICIAL 100Climbs No181 The Struggle	4606.8	388.9	MAX_GRAD_BAD	8.4	0:13:07	length - 4607m gain - 389m max grad. - 20% av. grad. - 8.4% leader time - 0:13:07	<5% - 1599m (35%) 5 > 10% - 847m (18%) 10 > 15% - 1396m (30%) 15 > 20% - 714m (15%) 20 > 25% - 37m (1%) >25% - 0m (0%)
16401226	OFFICIAL 100Climbs No182 Blea Tarn	1214.3	125.0	MAX_GRAD_BAD	10.3	0:04:29	length - 1214m gain - 125m max grad. - 19% av. grad. - 10.3% leader time - 0:04:29	<5% - 174m (14%) 5 > 10% - 334m (27%) 10 > 15% - 455m (37%) 15 > 20% - 219m (18%) 20 > 25% - 0m (0%) >25% - 0m (0%)
